asx_ticker,n_asx_etfs,etfs,etf_shares,inflow5_usd,adv_dollars_63d,last_close,etf_pct_float,days_to_exit_20pct_adv,inflow5_buy_days,forced_flow_score
VGAD.AX,4,"VDBA.AX,VDCO.AX,VDGR.AX,VDHG.AX",4274884.0,5711397.780362579,13129565.303333333,129.9,0.07741985631913396,203.89500331828106,0.435002808426001,0.7520106964254163
S32.AX,13,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VHY.AX",192128622.0,26791381.1484968,67637511.97714287,4.15,0.0428731350396292,62.3166607548203,0.3961024047949984,0.7474593712516694
VGS.AX,4,"VDBA.AX,VDCO.AX,VDGR.AX,VDHG.AX",6842774.0,11214286.450099533,26913887.288730163,158.71,0.08154990115980514,192.48862914639207,0.41667286222140676,0.7469922764499763
NXT.AX,13,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",30933412.0,16476674.517339725,39928037.446984135,14.78,0.042808284717756495,54.639423256335476,0.4126592632862863,0.7417307588898192
DRR.AX,16,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,MVOL.AX,MVR.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX,ZYAU.AX",18816800.0,2930608.179827351,7166487.1985714305,4.53,0.0355398748904536,56.73394436683328,0.40893231211123066,0.7408792534121125
HLI.AX,14,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,QFN.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",10267171.0,1828622.4621483558,4375812.980317459,5.47,0.037444624168243124,59.93368230170801,0.4178931938758707,0.7399233461254402
OZF.AX,1,HVST.AX,425105.0,635688.5142921051,518028.6255555555,30.22,0.28373947040150077,122.95036924204152,1.227130090755827,0.7329583237767479
QFN.AX,1,HVST.AX,1447451.0,1280615.9699005103,1065280.754126984,17.85,0.31412255942258377,119.362776166455,1.2021394031003567,0.7315236123563632
ORI.AX,13,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",18938865.0,15446320.31249779,37744542.8631746,22.86,0.04087287595639191,54.4165832109257,0.40923320673113694,0.7310082865197823
CMW.AX,5,"ISO.AX,QOZ.AX,VAP.AX,VAS.AX,VSO.AX",95568603.0,1128850.213076379,1430960.2688095241,0.46,0.03649230507814439,138.54492456485596,0.7888760000412288,0.7306143338904504
FMG.AX,19,"A200.AX,AUMF.AX,GEAR.AX,HGEN.AX,IHD.AX,ILC.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VHY.AX,VLC.AX,WDMF.AX,ZYAU.AX",76637476.0,51489694.947503544,122514916.78746033,19.6,0.024890662297486436,65.40940331294138,0.42027286388993923,0.7223472382108317
TNE.AX,14,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",12464851.0,13399282.414689302,34199227.63793651,29.85,0.03807589756126644,53.08750663335579,0.39180073177517466,0.7205721385937169
RMS.AX,16,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",82673843.0,9578405.643909488,33827718.40174603,3.19,0.04359367450279166,42.53622398868632,0.28315257713080333,0.719984861271302
ALQ.AX,14,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,HVST.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",19046255.0,15173941.914516699,40678916.69428572,22.89,0.037526419976621816,52.01739802253664,0.3730173551216575,0.713417001467233
QAN.AX,14,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,WDMF.AX,ZYAU.AX",64451935.0,20861112.430647377,64490111.53968254,10.09,0.042593158954760665,44.7349787655066,0.32347769189096476,0.7133474148933485
DBI.AX,10,"A200.AX,EX20.AX,GEAR.AX,IHD.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,ZYAU.AX",18790791.0,3693769.2718284503,7538562.176507937,5.9,0.03790287198177107,66.69199355693348,0.4899832601154592,0.7108355217456671
EVN.AX,16,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,GRNV.AX,HVST.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX",78140957.0,29565061.023122426,107232135.2022222,12.96,0.03847242465868081,46.170954433220665,0.27571083022237297,0.7085910831296729
BXB.AX,15,"A200.AX,AUMF.AX,FAIR.AX,GEAR.AX,GRNV.AX,ILC.AX,IOZ.AX,IVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VMIN.AX,WDMF.AX",49325325.0,25382039.15561813,86159275.38587302,19.14,0.03682890816913187,55.500795633417155,0.29459438977338315,0.7072542878432552
QRE.AX,1,HVST.AX,4283463.0,2273419.6499355836,2430307.4357142854,10.05,0.1001816973003703,91.84807539094749,0.9354452924460599,0.7064601657742919
RHC.AX,14,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",7935533.0,10924191.690600872,27781970.28301587,39.78,0.034512821293437135,55.38259429363795,0.39321155336773317,0.7013007509555671
SUL.AX,14,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",6819171.0,3040114.4238912575,6950552.153650795,13.06,0.030196504838891806,59.36204655077515,0.437391786535179,0.6985050080165578
NEC.AX,14,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",55205778.0,1912577.9513376986,4951718.632301586,0.915,0.03481340434481321,52.75070556997945,0.38624528034799144,0.6977088557447607
SEK.AX,12,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",15484073.0,7313404.620364442,22842224.774603177,12.89,0.043346018597040924,46.75885511068973,0.32017041652158823,0.6947003091395342
APZ.AX,3,"ISO.AX,VAP.AX,VAS.AX",11455478.0,1398439.4430799992,2961321.2615873017,5.25,0.05031725728081388,92.86758647334361,0.4722349652568326,0.6914065684194817
APE.AX,14,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,MVE.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",7255063.0,5601752.182220534,12581945.476825397,22.36,0.02569411418030595,65.30787473547872,0.445221463766344,0.6913887575048916
AOV.AX,9,"A200.AX,EX20.AX,FAIR.AX,GRNV.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX",4926593.0,1105517.308855485,2337029.5700000003,6.6,0.03680683151191989,68.02468190128475,0.4730437830341551,0.6891943880804049
PRN.AX,12,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",30810843.0,2362341.9141468373,5605166.55015873,2.4,0.032904487070994255,56.61504766919995,0.4214579340340814,0.684112916589391
CWY.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",93987940.0,7920737.57177859,24224436.622698408,2.37,0.041936253117984566,44.64286788925963,0.3269730353339496,0.6839696501137462
ALL.AX,11,"A200.AX,GEAR.AX,ILC.AX,IOZ.AX,IVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VLC.AX",20585133.0,29948913.155899525,75362439.9684127,56.57,0.03420635666838187,67.80498281409636,0.3973984012254947,0.6801402650676716
REH.AX,12,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",11108836.0,6377180.141692501,8722918.90063492,16.22,0.018060447504351304,89.73667252895369,0.7310832777808265,0.6786196705803856
GOZ.AX,6,"AUMF.AX,ISO.AX,MVS.AX,VAP.AX,VAS.AX,VSO.AX",17020868.0,1087763.4416716287,1194664.825238095,2.3,0.022565033331159796,155.19241468419983,0.9105176771692756,0.6784718004826396
ANN.AX,12,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,HVST.AX,IOZ.AX,MVE.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",4965646.0,4689549.915176779,12640143.16793651,30.13,0.035152518298100816,54.042843068543824,0.3710044936098887,0.6740494700073197
BGA.AX,11,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",9551224.0,1923463.1063372314,4314935.531111111,5.67,0.03125677580560024,61.346128911516274,0.44576867776328816,0.6708688774295217
AMP.AX,13,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,HVST.AX,IOZ.AX,MVE.AX,QFN.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX",92938005.0,4885166.900602661,15686741.55714286,1.6,0.037583432610334186,43.638988533616,0.31142011760742183,0.6701671076413542
QUB.AX,11,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",67523021.0,11754594.608064437,33377863.255079366,5.12,0.038139721457579816,50.356818126450214,0.352167378667526,0.6678889347361121
SFR.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",16812767.0,11502234.617568137,32575993.627460316,20.71,0.03600542026893614,46.60845988147418,0.35308929480733303,0.6640044434006885
.AX,11,"BANK.AX,FLOT.AX,GDX.AX,GRNV.AX,MONY.AX,MVA.AX,MVE.AX,MVR.AX,MVS.AX,MVW.AX,PLUS.AX",1594433932.0,94811299.83633474,,,,,,0.6621983914209115
PMV.AX,12,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX",3917855.0,1837106.879247765,3936197.7758730156,14.63,0.024562405462107553,62.741893549730726,0.46672118217949815,0.6598722289103078
CSL.AX,15,"A200.AX,FAIR.AX,GEAR.AX,GRNV.AX,HVST.AX,ILC.AX,IOZ.AX,IVE.AX,IXJ.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX,VLC.AX",17222260.0,49656650.20291854,214676456.64746028,112.88,0.035961220432981424,45.94851839348612,0.23130925010777606,0.653547779451933
MYS.AX,4,"ISO.AX,MVS.AX,QOZ.AX,VAS.AX",4082863.0,558692.6008201167,675428.8436507935,4.68,0.02395779340156502,136.97590575866712,0.8271672228273521,0.6513844172604553
MFG.AX,15,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IHD.AX,IOZ.AX,ISO.AX,QFN.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX,ZYAU.AX",6327737.0,1963345.5772166676,7247966.359047617,10.15,0.03419254535419389,40.875664501703625,0.2708822695852925,0.6499968175198823
ASX.AX,15,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,MVOL.AX,MVW.AX,QFN.AX,QOZ.AX,VAS.AX,VEU.AX,WDMF.AX",7919388.0,12106147.71734115,55095488.926507935,52.05,0.04056848025321852,37.9144599611026,0.21973028923456114,0.6463066824400624
VSL.AX,5,"AUMF.AX,ISO.AX,MVOL.AX,VAS.AX,VSO.AX",2220330.0,334854.8674846482,268170.17619047617,5.03,0.015152738388935258,219.46484330505785,1.248665575872267,0.6428492909105076
RIO.AX,20,"A200.AX,AUMF.AX,GEAR.AX,HVST.AX,IHD.AX,ILC.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VHY.AX,VLC.AX,VVLU.AX,WDMF.AX,ZYAU.AX",16988012.0,97582280.99357827,237129534.66492066,175.99,0.01046048698657502,62.96109371847518,0.4115146648917788,0.6389982814607365
SGH.AX,12,"A200.AX,EX20.AX,GEAR.AX,HVST.AX,IOZ.AX,IVE.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX",7934766.0,10364050.301524473,23415798.80206349,44.57,0.019495827600332923,69.84082492186029,0.4426092993509644,0.6370375993564806
NST.AX,16,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,GRNV.AX,ILC.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX",53892714.0,32566800.281305354,157286095.86063495,21.2,0.03775956540753206,35.7366693164798,0.2070545403464113,0.633384370071957
GMD.AX,13,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",40865164.0,8215432.536449931,30593515.24984127,6.16,0.03577357562364139,39.83656443074446,0.2685350954069443,0.6329587572524881
EMR.AX,13,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVOL.AX,MVS.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",18643717.0,3911006.135088725,11765255.077936508,6.1,0.028214888863053164,46.097261678140804,0.3324200035767241,0.632350898062967
ABG.AX,5,"AUMF.AX,ISO.AX,VAP.AX,VAS.AX,VSO.AX",24445497.0,676439.0220018688,1357541.1582539682,1.03,0.027354420818702457,90.09306593240314,0.4982825145956428,0.6304628807590545
WHC.AX,13,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",35008446.0,10528029.907662917,45022665.66301588,8.27,0.04251965036495192,33.382252057790254,0.2338384400973225,0.627838004080159
CAR.AX,12,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX",15069480.0,12361219.947983392,50083327.75904761,26.83,0.03977599592756032,38.054553291564886,0.2468130713568713,0.6259774274367098
RSG.AX,12,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",70355954.0,3003337.7051988305,10397501.137857137,1.15,0.03291633491217703,43.417633605868375,0.2888518755976593,0.6217899530200091
WGX.AX,13,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",33163524.0,6137809.310217192,23925615.009523813,5.13,0.035099932375025386,38.489874256559204,0.2565371593488393,0.6186423430077072
IMD.AX,9,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",15559839.0,2187870.711297445,5389445.796507936,4.32,0.030399702329188236,57.89805061788328,0.40595467398801277,0.6183859558249811
NEU.AX,8,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",3937687.0,1867083.120584281,4486041.27015873,12.42,0.031060689652440174,55.975207023687574,0.41619838252585173,0.6182042965676404
SIG.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,IXJ.AX,MVOL.AX,MVW.AX,VAS.AX,VEU.AX,VMIN.AX",204712867.0,16743711.201700931,40640259.072380945,2.76,0.017733726336095816,70.22501454504243,0.41199814134747803,0.616302847002817
PWH.AX,5,"AUMF.AX,ISO.AX,MVS.AX,VAS.AX,VSO.AX",2304129.0,661317.0636431116,1184734.0857142855,8.13,0.022909760039331477,86.5226834549295,0.5581987313586899,0.6119078254991281
LYC.AX,12,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX",34740004.0,18967608.699498262,76952707.02301589,18.62,0.03451556385448953,43.38649948170998,0.2464839696129886,0.6095918359508318
ASK.AX,5,"AUMF.AX,ISO.AX,VAP.AX,VAS.AX,VSO.AX",23326882.0,894160.2403623323,1367740.1907936505,1.36,0.017751182881951946,118.7164726887342,0.6537500662633035,0.6084182634852108
AUB.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVOL.AX,MVS.AX,QFN.AX,QOZ.AX,VAS.AX,VSO.AX",4126515.0,3887662.074006804,13144979.224920632,28.26,0.031586793248707674,40.290703351079785,0.29575262215983283,0.6081980578092027
SGLLV.AX,3,"ISO.AX,MVS.AX,VAS.AX",1466412.0,549383.2713193704,724345.2820634921,14.21,0.021518728470642866,131.20544205165962,0.7584549591519455,0.6079743129958222
GNC.AX,12,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IHD.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",9338128.0,1694953.9263347085,7632138.889365079,5.07,0.04211244132599173,34.1020235987494,0.22208111656570134,0.6073200389798945
SLC.AX,13,"AUMF.AX,FAIR.AX,GEAR.AX,GLIN.AX,GRNV.AX,IFRA.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VBLD.AX,VSO.AX",16223086.0,1909493.928690187,7253396.261904764,3.41,0.03151864903380814,38.65869029303527,0.2632551510688798,0.6065158591763522
SSM.AX,7,"AUMF.AX,GRNV.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",15595576.0,1171214.4833750837,2608162.27936508,2.67,0.025219015265021474,65.2466830998416,0.44905736603943186,0.6051767099520542
MIN.AX,13,"A200.AX,ACDC.AX,EX20.AX,GEAR.AX,IOZ.AX,MVE.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",7306393.0,18663652.37370305,73282666.37507935,66.63,0.03718661944559564,31.911050397056222,0.2546803125063398,0.6028441440719723
IRE.AX,12,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",6717779.0,1487306.4305420325,5905419.523333333,6.15,0.03596444089660182,36.87574936254247,0.2518544913981856,0.6024019055374057
DTL.AX,10,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",4792612.0,1525148.6176011667,4209850.94873016,9.78,0.030904557155019753,45.782933669349795,0.36228090642050065,0.6020737534280249
HUB.AX,10,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",2722714.0,7031180.318643891,24811912.33984126,73.43,0.03330511743850441,45.662981810515014,0.2833792181086222,0.5984511582581518
ELD.AX,11,"A200.AX,EX20.AX,GEAR.AX,IHD.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",8152589.0,1597050.802430163,7337803.4580952395,5.15,0.04413032941892599,33.940536257361025,0.21764698544334252,0.595463637969841
SRG.AX,10,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",19904685.0,2430704.566872314,7227900.237460317,4.02,0.031766568917730574,42.698970360405426,0.33629470344300105,0.5948920096703499
EVT.AX,7,"GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",2938486.0,1219359.633154296,2390510.032698413,13.2,0.018080495630033205,76.4862967673612,0.5100834618869515,0.5866851012741992
NIC.AX,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VSO.AX",98626995.0,3613247.6281633526,10242120.612936508,0.955,0.022714981941339817,47.89885669592879,0.35278315543360916,0.5778787014164232
CMM.AX,12,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",15309829.0,7504359.000029189,29176593.389047623,13.67,0.0335162834203802,32.85050850040796,0.2572047702747296,0.5773691589144012
TWE.AX,10,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,MVE.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX",33741719.0,5101007.386722446,21852869.78603175,4.69,0.041788657367092606,32.55747176495174,0.23342505751729625,0.5753954889990441
CIA.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VSO.AX",14973963.0,2289501.5545664583,8638627.43698413,3.96,0.02673697937190022,41.19809195155669,0.2650307090180239,0.5753143083208687
DGT.AX,4,"ISO.AX,VAP.AX,VAS.AX,VSO.AX",23429765.0,1654785.654734283,6324755.090952382,2.46,0.042329881962242855,43.96738867211131,0.2616363212389786,0.5687339874610283
BPT.AX,15,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX,VVLU.AX,ZYAU.AX",70519529.0,2569157.839389676,12589526.593650794,0.95,0.030932834474974573,32.716879521726206,0.20407104431435613,0.5676656672947492
HVN.AX,14,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IHD.AX,IOZ.AX,ISO.AX,MVOL.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX,ZYAU.AX",23049322.0,3653733.074559725,12378410.005555553,4.84,0.018498554503522554,43.256597905812065,0.2951698217234599,0.5668799568499592
JDO.AX,11,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QFN.AX,QOZ.AX,VAS.AX,VSO.AX",36009960.0,1899553.1595522703,7413209.615714287,1.52,0.03211492106350351,34.77790437950794,0.25623896503960414,0.5641189797627186
KLS.AX,8,"AUMF.AX,FAIR.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",6235561.0,920570.4957540886,2360787.8890476194,4.39,0.022953828067231608,53.81829879196354,0.38994206130287373,0.5617306985324377
GGP.AX,12,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,QRE.AX,VAS.AX,VSO.AX,WDMF.AX",18295260.0,9123397.524489965,33973144.25619047,13.67,0.027188413048104088,35.15730875863779,0.26854734008988673,0.5617019464706845
FBU.AX,6,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,QOZ.AX,VAS.AX",13482289.0,1160794.0296585856,2275570.8646031744,2.79,0.012593248864680787,74.23031217162045,0.5101111319866589,0.5539752798113338
