asx_ticker,n_asx_etfs,etfs,etf_shares,inflow5_usd,adv_dollars_63d,last_close,etf_pct_float,days_to_exit_20pct_adv,inflow5_buy_days,forced_flow_score
IGO.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",25113686.0,7603762.8750281455,32982006.193809524,7.94,0.0331635460662566,31.891938332959178,0.2305427641468127,0.5508710009119451
ILU.AX,12,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",15585315.0,4049620.708059173,19712918.896349207,8.13,0.03615033721757145,30.1341382841837,0.2054297858856993,0.5501035019352771
CNU.AX,7,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,QOZ.AX,VAS.AX,VBLD.AX",10680952.0,2510710.0809123935,8051425.451269844,8.01,0.024616881269744803,54.01975085470262,0.3118342330942669,0.550029350148534
GWA.AX,3,"ISO.AX,MVS.AX,VAS.AX",6597905.0,447653.1877161368,1053531.6109523808,2.36,0.02487849846809434,65.70101996946255,0.42490721973825096,0.5448736171300833
AN3PL.AX,2,"BANK.AX,BHYB.AX",421507.0,2193184.699981087,1223107.215079365,105.87,0.00023567185808789473,180.179596472801,1.7931254700666412,0.5404596653567286
WBCPL.AX,2,"BANK.AX,BHYB.AX",375812.0,1939585.0682609759,1110696.6111904765,104.595,0.00011002462552948211,175.81756560069866,1.7462780103218942,0.5383127148859959
CBAPK.AX,2,"BANK.AX,BHYB.AX",435537.0,2245513.449817722,1335889.7244444445,103.86,0.000260490557509009,168.00429457844675,1.6809122854444907,0.5383086215581203
PDN.AX,11,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVR.AX,QOZ.AX,QRE.AX,URNM.AX,VAS.AX,VSO.AX",16111977.0,6125297.325444464,35266690.94730158,9.83,0.04406420036827975,25.987594864856867,0.17368505978055587,0.538161141039837
MSB.AX,8,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",30806430.0,2252179.2247436256,7164964.810793649,2.16,0.023828760426755156,44.93549580672212,0.3143322101667316,0.5380753567395601
DYL.AX,9,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QRE.AX,URNM.AX,VAS.AX,VSO.AX",38671953.0,2397433.5765616866,10627618.055714285,1.57,0.03964180094671229,31.456633847490505,0.22558522182424764,0.5380052763325538
CYL.AX,10,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QRE.AX,VAS.AX,VSO.AX",8659532.0,1780354.8103849823,7549841.903968253,6.1,0.03318527659085248,33.51340987869588,0.23581352206186126,0.5368486203948689
RWC.AX,10,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",23873777.0,2814245.1403389205,11442610.767936505,3.67,0.03191515872680593,33.28508826147209,0.2459443213977666,0.5347159965717008
SGM.AX,14,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVOL.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VSO.AX",5819582.0,5528165.959290679,24757708.24142857,29.15,0.03011691724855819,26.807126572227773,0.2232906982092981,0.534466940067315
RRL.AX,13,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,MVE.AX,MVOL.AX,MVR.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",26324554.0,6260639.691387055,33104396.443809528,7.04,0.034763267710088586,26.623467929693813,0.1891180738490034,0.5319702185705396
WAF.AX,11,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QRE.AX,VAS.AX,VSO.AX",36560279.0,4049038.4860936333,18052654.534126986,3.21,0.031985958949389055,32.04021912378014,0.22429047641936953,0.5297370722719287
PLS.AX,15,"A200.AX,ACDC.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,MVOL.AX,MVR.AX,MVW.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX",130622245.0,25786824.71401006,187181775.58269843,5.53,0.04055332637834938,20.821373327680384,0.13776354366623278,0.5295485981175081
AN3PI.AX,2,"BANK.AX,BHYB.AX",373440.0,1903590.8882853845,1410394.9145317464,102.8445,0.0003997620709152482,135.62492433806614,1.3496864379416598,0.5268411635147311
BRG.AX,9,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",3279094.0,3460050.467690677,11039926.473650793,31.15,0.022639647737860407,42.83092485872712,0.313412455775756,0.5268079779289517
MMS.AX,9,"AUMF.AX,GRNV.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX",1958787.0,1238287.5304373452,4625989.0755555555,19.54,0.02812610492127059,36.252133202805936,0.26768059980527165,0.5252852599592424
SLX.AX,7,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",7057606.0,1414961.251928899,5217653.846349206,5.7,0.029928995652800324,38.54963106626554,0.27118726032754126,0.524898363656516
AN3PJ.AX,2,"BANK.AX,BHYB.AX",319510.0,1635615.5733300378,1214076.6095238093,103.115,0.0001063246520973674,134.76867393408972,1.3472095257411856,0.5211227844725698
OBM.AX,11,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QRE.AX,VAS.AX,VSO.AX",47285454.0,2191952.3868784183,9099257.035396826,1.3,0.024532776117544515,33.78569296932463,0.24089355629273368,0.5140862331397142
CKF.AX,7,"A200.AX,AUMF.AX,EX20.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",2934859.0,820101.0336930098,3025851.4839682537,8.58,0.02484306890854356,41.267722169414505,0.27103148916532016,0.5113453550605275
XRO.AX,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,MVOL.AX,QOZ.AX,VAS.AX,VEU.AX",5986607.0,12421401.443742879,73180499.03682539,68.62,0.03452135444269168,31.624106485991458,0.16973649547664696,0.5082143543022193
HSN.AX,5,"AUMF.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",4040563.0,528794.5842348179,1726845.9671428571,4.23,0.019838890880482615,56.02780385235865,0.30621989123310855,0.5073703715490667
PXA.AX,9,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",4427566.0,1695638.934895036,7146072.228095237,11.16,0.02516574729999819,38.76137995167484,0.23728264713425704,0.5052647933198645
AIA.AX,4,"A200.AX,EX20.AX,GEAR.AX,VAS.AX",9432712.0,1940162.017749161,4061536.3013492054,6.835,0.00556459635888607,78.75880876499218,0.47769165995257923,0.5033369346570988
BGL.AX,10,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",46788719.0,2455703.1042820606,11304483.243174601,1.47,0.031434427842851026,31.99186448609853,0.21723267233508972,0.5024912728713323
NHC.AX,13,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVOL.AX,QOZ.AX,QRE.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX,ZYAU.AX",21375288.0,4127931.400971275,20773291.2984127,5.57,0.02533298248583252,28.765295385276357,0.19871340278594624,0.4984294899581778
TAH.AX,9,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",71018710.0,1968611.7944516945,8852676.884444444,0.855,0.030976769306453357,33.27888461334701,0.22237474835559146,0.49730941059370815
IPH.AX,9,"AUMF.AX,FAIR.AX,GRNV.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",7539372.0,1031255.162365961,4311303.35936508,4.15,0.029416985469880357,32.495322396430474,0.23919800496660776,0.49590744579632795
ARB.AX,10,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",2555808.0,1717379.8233201164,7839840.095555556,19.59,0.030549912125622556,31.435182818921668,0.21905801679471848,0.49319532526592913
FLT.AX,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX",7675432.0,2966534.5974518145,17639829.86031746,11.94,0.037231137732162085,23.889772251156984,0.1681725175890345,0.4924059220467956
LLC.AX,10,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VEU.AX,VSO.AX",21995704.0,2009657.0108778463,10916511.93825397,2.98,0.03183671246521572,30.222351184473847,0.18409332781797685,0.48457477675999383
PNI.AX,10,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QFN.AX,VAS.AX,VHY.AX,VSO.AX",6127496.0,3419906.6278361375,14950060.973015875,16.74,0.02607900021008826,31.544301046080168,0.22875536320613682,0.48322397856105803
SIQ.AX,10,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GRNV.AX,IHD.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",3867839.0,1520413.7669080598,6662469.04920635,12.33,0.027997054130962346,29.110801600608802,0.22820575310427527,0.48105042145913424
FPH.AX,6,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,HVST.AX,VAS.AX",5212175.0,5186382.266048825,14113964.19238095,30.88,0.0088749745357094,55.61849351566196,0.367464604228524,0.48094212385554175
COH.AX,13,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,IVE.AX,IXJ.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX",2596091.0,8560575.961382462,74073492.09968254,112.97,0.039696238395431474,19.42578534739388,0.11556868346185545,0.4803124207809367
ABB.AX,8,"FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",7698042.0,1319382.5434533914,5623393.465555555,5.13,0.024405300784655623,36.048849717982584,0.23462390663838154,0.47861567601913435
NAN.AX,5,"AUMF.AX,FAIR.AX,ISO.AX,VAS.AX,VSO.AX",7102080.0,667427.5277025136,2779045.3263492063,3.31,0.023759858270493,43.91482732021006,0.2401643187947942,0.47650258603944734
VEA.AX,11,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VSO.AX,ZYAU.AX",45728219.0,3504719.249884787,18646698.24095238,2.13,0.027889711751563483,29.242404521503982,0.1879538781931714,0.4760755904872377
AEF.AX,2,"ISO.AX,VAS.AX",2183206.0,220537.27007842914,668435.7444444443,4.27,0.019179517575234294,71.61074905932195,0.3299303963191314,0.4757789449310224
DDR.AX,8,"AUMF.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX",3961881.0,1421286.620922405,5561752.345873016,12.2,0.021842856194352427,36.128880566844686,0.2555465494570325,0.47507699407071036
REA.AX,14,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,HVST.AX,IOZ.AX,IVE.AX,MVE.AX,MVOL.AX,MVW.AX,QOZ.AX,VAS.AX,VEU.AX",2103064.0,9636831.261293883,49078231.91476189,135.77,0.0160711219726219,33.870639053699165,0.1963565288584752,0.47237115619502673
RMD.AX,7,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,HVST.AX,QOZ.AX,VAS.AX",15212092.0,13421242.193110874,44964728.78571429,27.0,0.010487019999171706,49.09583354939128,0.29848377952131505,0.46571293590375296
VUL.AX,6,"FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",10706291.0,1274715.203226738,8268614.75984127,3.3,0.045155785218472494,23.005261681550454,0.1541630902213188,0.46323643412979465
CDA.AX,9,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",3511740.0,5074147.23131142,20295709.10476191,42.55,0.019308502111127942,34.02179243792242,0.25001083751840386,0.46023818668867333
FPR.AX,2,"ISO.AX,VAS.AX",3917499.0,278995.6737436218,802212.4847619047,2.8,0.018169601341905903,65.63410724081724,0.34778276210252107,0.4600400992494834
DMP.AX,10,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VEU.AX,VHY.AX,VSO.AX",2485017.0,1407528.493405326,7050725.589682538,16.86,0.02622795987378873,29.230861940346855,0.199628885779499,0.4595829634157449
CTD.AX,6,"GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,VAS.AX,VSO.AX",3124202.0,1010534.7828169964,5001894.676349207,16.07,0.021351006816615156,47.882799092812796,0.20203040011921394,0.4592884193938144
IPX.AX,8,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QRE.AX,VAS.AX,VSO.AX",9402784.0,1643303.0946772264,7348552.512063493,4.35,0.027705437097223014,29.397051452505426,0.2236226919491363,0.4585092494943698
PME.AX,9,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,IVE.AX,MVW.AX,VAS.AX,VEU.AX",2253639.0,10841210.60082364,47200204.7531746,174.64,0.021572124036823785,33.502527804671544,0.2296856688973257,0.4566196848466758
LNW.AX,6,"A200.AX,EX20.AX,GEAR.AX,QOZ.AX,VAS.AX,VEU.AX",2090991.0,6901618.333675119,34315372.9552381,124.51,0.026582052254973274,35.95721620677783,0.20112322085724604,0.45490446523908656
PNR.AX,11,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QRE.AX,VAS.AX,VSO.AX",12136815.0,1273296.0431213896,7974969.988095238,2.79,0.031076770035565866,24.17179400166343,0.15966154669197782,0.45167321635706986
KCN.AX,10,"A200.AX,AUMF.AX,EX20.AX,GDX.AX,IOZ.AX,ISO.AX,MVS.AX,QRE.AX,VAS.AX,VSO.AX",8111876.0,1624740.1456613862,8905873.094285715,5.86,0.03035446855848777,25.569827822410904,0.18243468422022205,0.45022561589220833
RDX.AX,5,"AUMF.AX,ISO.AX,VAS.AX,VHY.AX,VSO.AX",5835477.0,592291.6608822474,1977527.252222222,4.07,0.011113470730568864,49.30465882725806,0.29951125083948493,0.4487580096988825
KAR.AX,11,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VSO.AX",28819044.0,1828016.6297655653,16129669.642698413,1.4,0.04056523520030629,17.48173705154842,0.11333255238696552,0.44579519752776164
TYR.AX,3,"FAIR.AX,ISO.AX,VAS.AX",11101262.0,268173.81728322,988293.0788095238,0.86,0.02090525463203613,44.66945258760081,0.27135049615672335,0.4439423850383928
BVS.AX,5,"AUMF.AX,ISO.AX,MVS.AX,VAS.AX,VSO.AX",8619016.0,626338.3628293676,2420279.965873015,2.09,0.01922600152347093,38.05633114596233,0.2587875665877531,0.44220049844223086
NCK.AX,10,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",2633911.0,1417706.01191301,8467698.620793652,16.27,0.030794919611036566,23.554842384102802,0.1674251854490462,0.4373193531005587
JIN.AX,4,"IHD.AX,ISO.AX,MVS.AX,VAS.AX",1483254.0,370314.0251899433,1539231.4493650799,7.52,0.02342120729078805,36.57630667967227,0.24058371815537863,0.4357806513988098
PDI.AX,10,"A200.AX,EX20.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVOL.AX,QRE.AX,VAS.AX,VSO.AX",105053852.0,2961179.612090794,23857148.748412695,0.97,0.038741513780668015,19.28175991779281,0.12412127045516334,0.43575570185209367
VAU.AX,10,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVOL.AX,QOZ.AX,QRE.AX,VAS.AX,VSO.AX",31532554.0,4852273.968253024,29672135.955079366,4.87,0.03047901941307423,23.88263810432923,0.16352964867776554,0.43445811691554026
WEB.AX,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",12857093.0,1134688.6808589974,9257094.757777778,2.94,0.035525847254296,18.526857409744256,0.12257503142718032,0.4272544689153998
IDX.AX,4,"ISO.AX,MVS.AX,QOZ.AX,VAS.AX",8707705.0,546917.3021651708,2446121.169365079,1.94,0.023340889985974212,37.98879184508115,0.22358553166322906,0.4250377123893951
MP1.AX,9,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",6254286.0,4159626.385069729,24467931.301587302,21.35,0.035345224828509415,15.204719369947206,0.17000319045361562,0.4227453500124556
LTR.AX,12,"A200.AX,ACDC.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVR.AX,QRE.AX,VAS.AX,VSO.AX",86607374.0,7017735.963157021,46805189.040476196,1.9,0.027242647785071922,19.641021232753918,0.14993499881152542,0.4227314184313885
FFM.AX,7,"A200.AX,EX20.AX,IOZ.AX,ISO.AX,QRE.AX,VAS.AX,VSO.AX",22751339.0,1534985.3741597815,9634257.417619048,1.84,0.034741051294956644,22.991237233035235,0.15932575886467526,0.42095034892053573
XPU6 INDEX.AX,5,"A200.AX,BEAR.AX,EX20.AX,HVST.AX,QOZ.AX",82.0,0.0,,,,,,0.41152815013404825
SNL.AX,3,"ISO.AX,VAS.AX,VSO.AX",541713.0,456682.56047439855,1742392.2112698415,32.92,0.012380936503120294,48.926334782623655,0.26210089641159035,0.4018077145512868
NWL.AX,9,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QFN.AX,VAS.AX,VEU.AX,VSO.AX",4048580.0,2712001.4053953923,13912701.913174603,21.3,0.016498102666320687,32.483917909316744,0.19492988653967125,0.39654600494491565
IEL.AX,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VHY.AX,VSO.AX",10197203.0,726053.0410133551,10358336.791269844,2.35,0.03663627992731488,13.719240296925815,0.07009359278849507,0.3957153776341882
PFP.AX,2,"ISO.AX,VAS.AX",2370183.0,213466.43166850012,874433.9473015874,3.02,0.017178526199132054,47.96475320569074,0.24411956137708904,0.39271918234403924
ING.AX,7,"AUMF.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VSO.AX",10998969.0,784093.2154200341,4852860.505714285,2.0,0.029592609577101966,22.163110161558308,0.16157340902273157,0.39094830225659793
EQT.AX,3,"ISO.AX,QOZ.AX,VAS.AX",531799.0,219989.44896517665,1108452.8403174602,16.6,0.019848875054119825,42.97880547754575,0.19846532117881696,0.38951340427703385
TLX.AX,10,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,MVE.AX,VAS.AX,VEU.AX,VSO.AX",10133952.0,4615057.733778374,36225903.21412699,14.21,0.02991333690027964,19.751186867440648,0.12739662297719173,0.3893455503989623
L1G.AX,4,"AUMF.AX,ISO.AX,VAS.AX,VSO.AX",16901482.0,495781.6027799767,3115977.6869047624,1.16,0.030416501393029028,29.599514571608236,0.15910948427633265,0.3891228536092068
BMN.AX,3,"ISO.AX,URNM.AX,VAS.AX",5938277.0,698523.9302352758,3763980.4498412693,3.42,0.028586240925808252,29.70850181267931,0.18558117916492717,0.38365175875922786
CXU.AX,1,URNM.AX,46365877.0,277497.8105742444,589728.5213174603,0.105,0.022762101069209055,24.356062313732483,0.47055178873545256,0.3780831702769526
ALK.AX,8,"AUMF.AX,GDX.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,VAS.AX,VSO.AX",31039991.0,1572477.9327928005,9758027.916349208,1.64,0.022719866398491925,25.17045419221983,0.16114710331563747,0.3776435106486882
JHX.AX,7,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,QOZ.AX,VAS.AX,VEU.AX",11567385.0,11462529.922408173,65827809.010000005,34.89,0.01993295605272008,26.43001722533867,0.1741289903886499,0.37388935833518977
RIC.AX,3,"ISO.AX,QOZ.AX,VAS.AX",6028395.0,437041.4274477471,1940501.3977777779,2.76,0.016082020983827498,42.59288166660349,0.22522087742283406,0.37383595851362816
A2M.AX,7,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,QOZ.AX,VAS.AX,VEU.AX",19284949.0,3016328.8307748325,24313178.90634921,6.77,0.02658430197336731,26.4238755440098,0.1240614747414679,0.3737849784743629
LOV.AX,7,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VSO.AX",1961588.0,1521510.955762703,7988560.787936508,23.42,0.01771369583208401,27.524670185166705,0.19046121024206641,0.36964457732823114
ASB.AX,8,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VSO.AX",9167957.0,1291355.0023283046,8052226.4336507935,4.46,0.021816221736437883,24.484926025785242,0.16037241537714905,0.3683455163793472
ZIP.AX,11,"A200.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,MVS.AX,QFN.AX,QOZ.AX,VAS.AX,VSO.AX",40411001.0,3605859.4985759915,46231096.16015874,2.9,0.032221714790005324,9.523012632761974,0.07799640930174324,0.36784186146554304
GDG.AX,8,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QFN.AX,VAS.AX,VSO.AX",10492029.0,1359176.1372768444,9896542.647142855,3.72,0.02623548238055361,20.91338536364478,0.13733848129975373,0.36683507839326457
IFT.AX,4,"A200.AX,EX20.AX,GEAR.AX,VAS.AX",3561700.0,1372925.1063579414,5362619.533650794,12.33,0.00356415041637599,38.6227259820995,0.25601762305581166,0.36582158467756537
CBO.AX,2,"ISO.AX,VAS.AX",7639004.0,786316.7799570778,3351458.4246031735,3.865,0.015954771357202052,42.07646724222618,0.2346192851997503,0.35764959577015465
OCL.AX,4,"AUMF.AX,ISO.AX,VAS.AX,VSO.AX",692477.0,201345.73117702987,968171.1708730159,10.295,0.007213828091631682,39.06023036430207,0.20796501407439463,0.3514662838179665
A4N.AX,4,"FAIR.AX,ISO.AX,VAS.AX,VSO.AX",27456141.0,591451.6990748422,3109291.370952381,0.815,0.01891053716006681,29.813741856688893,0.19022073794701316,0.3484761078048679
ACL.AX,4,"IHD.AX,ISO.AX,QOZ.AX,VAS.AX",4112967.0,238148.19126823233,1429025.276349206,2.21,0.02205119818334597,28.89288802343001,0.16665079002426048,0.34769837550851096
CUV.AX,2,"ISO.AX,VAS.AX",845756.0,194805.3115032107,940675.4317460319,10.17,0.01677727844452085,41.807137369217905,0.20709088908766693,0.34760252249958573
